user_id,date,amount,type,category,subcategory,payment_method,description
USER_002,2025-10-14,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_002,2025-10-15,12500,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-10-15,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_002,2025-10-16,16000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_002,2025-10-16,129500,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_002,2025-10-17,25000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_002,2025-10-18,191500,expense,Food,restoran,cash,Pembayaran restoran
USER_002,2025-10-19,161000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_002,2025-10-19,35000,expense,Entertainment,bioskop,cash,Pembayaran bioskop
USER_002,2025-10-19,33000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_002,2025-10-19,13500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_002,2025-10-20,27500,expense,Food,warung,cash,Pembayaran warung
USER_002,2025-10-21,44000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_002,2025-10-22,22500,expense,Food,warung,debit,Pembayaran warung
USER_002,2025-10-23,13500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_002,2025-10-24,46500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_002,2025-10-25,32500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_002,2025-10-26,18000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_002,2025-10-26,198000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_002,2025-10-26,82500,expense,Shopping,pakaian,cash,Pembayaran pakaian
USER_002,2025-10-27,192500,expense,Shopping,skincare,debit,Pembayaran skincare
USER_002,2025-10-28,22500,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-10-28,51500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_002,2025-10-29,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_002,2025-10-30,15000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_002,2025-10-30,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_002,2025-10-31,165000,expense,Food,fast food,debit,Pembayaran fast food
USER_002,2025-10-31,27500,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-11-01,83000,expense,Food,fast food,debit,Pembayaran fast food
USER_002,2025-11-02,87000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_002,2025-11-03,280000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_002,2025-11-03,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_002,2025-11-04,20000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_002,2025-11-04,10000,expense,Food,kopi,debit,Pembayaran kopi
USER_002,2025-11-05,122500,expense,Bills,listrik,e-wallet,Pembayaran listrik
USER_002,2025-11-05,142000,expense,Shopping,skincare,e-wallet,Pembayaran skincare
USER_002,2025-11-05,27500,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-11-05,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_002,2025-11-06,29500,expense,Food,warung,debit,Pembayaran warung
USER_002,2025-11-06,702000,expense,Shopping,elektronik,cash,Pembayaran elektronik
USER_002,2025-11-06,109000,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_002,2025-11-07,86000,expense,Food,fast food,cash,Pembayaran fast food
USER_002,2025-11-08,72000,expense,Transport,bensin,debit,Pembayaran bensin
USER_002,2025-11-08,12500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_002,2025-11-09,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_002,2025-11-10,193500,expense,Bills,air,e-wallet,Pembayaran air
USER_002,2025-11-10,25500,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-11-11,23500,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-11-11,95000,expense,Food,fast food,debit,Pembayaran fast food
USER_002,2025-11-12,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_002,2025-11-12,201000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_002,2025-11-13,35000,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop
USER_002,2025-11-13,22500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_002,2025-11-14,30000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_002,2025-11-15,137500,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_002,2025-11-16,16500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_002,2025-11-17,31500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_002,2025-11-18,23000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_002,2025-11-19,120000,expense,Entertainment,bioskop,cash,Pembayaran bioskop
USER_002,2025-11-19,41000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_002,2025-11-20,87500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_002,2025-11-21,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_002,2025-11-22,34000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_002,2025-11-23,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_002,2025-11-24,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_002,2025-11-24,17000,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-11-25,14500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_002,2025-11-26,20000,expense,Food,kopi,debit,Pembayaran kopi
USER_002,2025-11-27,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_002,2025-11-27,176000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_002,2025-11-28,15500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_002,2025-11-29,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_002,2025-11-30,65000,expense,Food,fast food,cash,Pembayaran fast food
USER_002,2025-11-30,106500,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian
USER_002,2025-11-30,20000,expense,Food,warung,cash,Pembayaran warung
USER_002,2025-11-30,30500,expense,Bills,internet,e-wallet,Pembayaran internet
USER_002,2025-12-01,172500,expense,Food,fast food,cash,Pembayaran fast food
USER_002,2025-12-02,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_002,2025-12-02,17500,expense,Food,warung,debit,Pembayaran warung
USER_002,2025-12-03,102500,expense,Food,fast food,cash,Pembayaran fast food
USER_002,2025-12-03,18500,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-12-04,10000,expense,Transport,parkir,cash,Pembayaran parkir
USER_002,2025-12-04,220500,expense,Food,restoran,debit,Pembayaran restoran
USER_002,2025-12-05,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_002,2025-12-05,60500,expense,Entertainment,game,debit,Pembayaran game
USER_002,2025-12-05,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_002,2025-12-06,23000,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-12-06,65000,expense,Entertainment,netflix,cash,Pembayaran netflix
USER_002,2025-12-07,191500,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_002,2025-12-07,87500,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian
USER_002,2025-12-08,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_002,2025-12-09,17000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_002,2025-12-09,18000,expense,Food,warung,cash,Pembayaran warung
USER_002,2025-12-10,124500,expense,Food,fast food,cash,Pembayaran fast food
USER_002,2025-12-10,443000,expense,Shopping,elektronik,cash,Pembayaran elektronik
USER_002,2025-12-11,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_002,2025-12-11,14000,expense,Others,donasi,cash,Pembayaran donasi
USER_002,2025-12-11,11000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_002,2025-12-12,17000,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-12-13,21000,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-12-13,80000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_002,2025-12-13,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_002,2025-12-14,74500,expense,Food,fast food,cash,Pembayaran fast food
USER_002,2025-12-14,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_002,2025-12-14,188000,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_002,2025-12-14,35000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_002,2025-12-15,25000,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-12-16,107000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_002,2025-12-17,29500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_002,2025-12-18,141500,expense,Shopping,skincare,debit,Pembayaran skincare
USER_002,2025-12-18,13000,expense,Food,warung,cash,Pembayaran warung
USER_002,2025-12-19,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_002,2025-12-19,29500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_002,2025-12-20,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_002,2025-12-21,11500,expense,Food,warung,cash,Pembayaran warung
USER_002,2025-12-22,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_002,2025-12-23,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_002,2025-12-24,166000,expense,Shopping,minimarket,debit,Pembayaran minimarket
USER_002,2025-12-24,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_002,2025-12-25,26500,expense,Food,warung,debit,Pembayaran warung
USER_002,2025-12-25,21500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_002,2025-12-25,120000,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_002,2025-12-26,27000,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-12-26,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_002,2025-12-27,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_002,2025-12-27,19500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_002,2025-12-27,11500,expense,Food,warung,debit,Pembayaran warung
USER_002,2025-12-28,11000,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-12-28,178500,expense,Food,restoran,debit,Pembayaran restoran
USER_002,2025-12-28,89500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_002,2025-12-28,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_002,2025-12-29,22500,expense,Food,warung,e-wallet,Pembayaran warung
USER_002,2025-12-29,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_002,2025-12-29,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_002,2025-12-30,50500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_002,2025-12-30,34500,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_002,2025-12-31,121000,expense,Bills,listrik,cash,Pembayaran listrik
USER_002,2025-12-31,19500,expense,Food,warung,cash,Pembayaran warung
USER_002,2025-12-31,196500,expense,Bills,air,debit,Pembayaran air
USER_002,2025-12-31,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-01-01,34000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-01-02,166500,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_003,2025-01-02,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_003,2025-01-03,29000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-01-04,13000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_003,2025-01-05,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_003,2025-01-06,36000,expense,Bills,internet,cash,Pembayaran internet
USER_003,2025-01-06,191000,expense,Food,fast food,debit,Pembayaran fast food
USER_003,2025-01-06,246000,expense,Food,restoran,cash,Pembayaran restoran
USER_003,2025-01-07,159500,expense,Bills,air,debit,Pembayaran air
USER_003,2025-01-07,15500,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-01-08,10000,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-01-09,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_003,2025-01-09,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-01-09,10000,expense,Food,warung,cash,Pembayaran warung
USER_003,2025-01-09,17000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_003,2025-01-10,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-01-10,23500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_003,2025-01-11,18500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_003,2025-01-12,66000,expense,Entertainment,game,debit,Pembayaran game
USER_003,2025-01-13,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-01-13,72500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-01-14,19500,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-01-14,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-01-15,97000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_003,2025-01-16,124500,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_003,2025-01-16,73000,expense,Food,fast food,debit,Pembayaran fast food
USER_003,2025-01-17,40500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-01-17,25000,expense,Others,donasi,cash,Pembayaran donasi
USER_003,2025-01-17,18500,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-01-18,20000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-01-19,57000,expense,Food,fast food,debit,Pembayaran fast food
USER_003,2025-01-19,17500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_003,2025-01-19,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-01-19,113000,expense,Bills,listrik,cash,Pembayaran listrik
USER_003,2025-01-20,31500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-01-21,126000,expense,Shopping,pakaian,cash,Pembayaran pakaian
USER_003,2025-01-21,60000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_003,2025-01-21,10500,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-01-22,140500,expense,Shopping,skincare,e-wallet,Pembayaran skincare
USER_003,2025-01-22,193500,expense,Entertainment,game,e-wallet,Pembayaran game
USER_003,2025-01-22,14000,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-01-23,403500,expense,Shopping,elektronik,debit,Pembayaran elektronik
USER_003,2025-01-23,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-01-24,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-01-24,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_003,2025-01-24,51500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_003,2025-01-25,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-01-26,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_003,2025-01-26,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-01-27,91000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_003,2025-01-27,77500,expense,Entertainment,game,debit,Pembayaran game
USER_003,2025-01-28,116000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_003,2025-01-28,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-01-28,80000,expense,Entertainment,spotify,debit,Pembayaran spotify
USER_003,2025-01-29,115000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_003,2025-01-30,46000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-01-31,122000,expense,Entertainment,game,debit,Pembayaran game
USER_003,2025-01-31,18000,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-01-31,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_003,2025-01-31,138000,expense,Food,fast food,cash,Pembayaran fast food
USER_003,2025-02-01,51000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-02-01,13500,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-02-02,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-02-02,34000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_003,2025-02-02,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-02-02,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_003,2025-02-03,16000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_003,2025-02-03,174000,expense,Food,restoran,debit,Pembayaran restoran
USER_003,2025-02-04,10000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-02-05,11000,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-02-06,111500,expense,Food,restoran,debit,Pembayaran restoran
USER_003,2025-02-06,107500,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_003,2025-02-06,13000,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-02-06,31500,expense,Bills,internet,cash,Pembayaran internet
USER_003,2025-02-06,10000,expense,Transport,parkir,cash,Pembayaran parkir
USER_003,2025-02-07,10000,expense,Transport,parkir,cash,Pembayaran parkir
USER_003,2025-02-07,62500,expense,Transport,bensin,debit,Pembayaran bensin
USER_003,2025-02-07,11500,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-02-08,129500,expense,Food,fast food,cash,Pembayaran fast food
USER_003,2025-02-08,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_003,2025-02-09,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_003,2025-02-09,15000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_003,2025-02-09,65000,expense,Entertainment,netflix,cash,Pembayaran netflix
USER_003,2025-02-10,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_003,2025-02-10,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_003,2025-02-10,114500,expense,Shopping,skincare,cash,Pembayaran skincare
USER_003,2025-02-11,10500,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-02-12,14000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_003,2025-02-12,178500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_003,2025-02-12,11500,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-02-13,10500,expense,Food,warung,cash,Pembayaran warung
USER_003,2025-02-13,57500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_003,2025-02-13,40000,expense,Entertainment,spotify,e-wallet,Pembayaran spotify
USER_003,2025-02-14,120000,expense,Entertainment,bioskop,cash,Pembayaran bioskop
USER_003,2025-02-14,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_003,2025-02-14,26000,expense,Food,warung,cash,Pembayaran warung
USER_003,2025-02-15,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_003,2025-02-16,35500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-02-16,72500,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_003,2025-02-16,189500,expense,Bills,air,cash,Pembayaran air
USER_003,2025-02-16,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_003,2025-02-16,27000,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-02-17,14000,expense,Food,warung,cash,Pembayaran warung
USER_003,2025-02-18,96500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_003,2025-02-18,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-02-19,16500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-02-20,85000,expense,Shopping,pakaian,debit,Pembayaran pakaian
USER_003,2025-02-20,17000,expense,Food,warung,cash,Pembayaran warung
USER_003,2025-02-20,83000,expense,Transport,bensin,cash,Pembayaran bensin
USER_003,2025-02-21,639500,expense,Shopping,elektronik,debit,Pembayaran elektronik
USER_003,2025-02-21,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-02-21,114000,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_003,2025-02-21,40000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_003,2025-02-22,13500,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-02-23,10000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-02-23,187500,expense,Bills,listrik,e-wallet,Pembayaran listrik
USER_003,2025-02-23,76000,expense,Food,fast food,debit,Pembayaran fast food
USER_003,2025-02-23,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-02-24,11500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_003,2025-02-24,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_003,2025-02-25,6000000,income,Salary,bonus,debit,Pembayaran bonus
USER_003,2025-02-26,189000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_003,2025-02-26,30000,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-02-26,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_003,2025-02-27,21000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_003,2025-02-28,47500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-03-01,137000,expense,Entertainment,game,debit,Pembayaran game
USER_003,2025-03-01,45500,expense,Bills,internet,cash,Pembayaran internet
USER_003,2025-03-02,28500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-03-03,12500,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-03-04,10000,expense,Transport,parkir,cash,Pembayaran parkir
USER_003,2025-03-04,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_003,2025-03-04,89000,expense,Transport,bensin,cash,Pembayaran bensin
USER_003,2025-03-04,112000,expense,Bills,listrik,e-wallet,Pembayaran listrik
USER_003,2025-03-04,96500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-03-05,63500,expense,Food,fast food,cash,Pembayaran fast food
USER_003,2025-03-05,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_003,2025-03-06,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_003,2025-03-07,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-03-08,24000,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-03-09,62000,expense,Transport,bensin,cash,Pembayaran bensin
USER_003,2025-03-10,32000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-03-11,171000,expense,Food,restoran,cash,Pembayaran restoran
USER_003,2025-03-11,184000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_003,2025-03-11,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-03-12,18000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-03-13,22500,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-03-14,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-03-14,21000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_003,2025-03-15,29500,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-03-15,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-03-15,65000,expense,Entertainment,netflix,cash,Pembayaran netflix
USER_003,2025-03-16,10000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-03-16,117500,expense,Shopping,skincare,e-wallet,Pembayaran skincare
USER_003,2025-03-16,17000,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-03-17,20000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-03-17,65000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-03-18,170000,expense,Food,fast food,debit,Pembayaran fast food
USER_003,2025-03-18,120000,expense,Entertainment,spotify,e-wallet,Pembayaran spotify
USER_003,2025-03-18,13500,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-03-19,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-03-19,27500,expense,Food,warung,cash,Pembayaran warung
USER_003,2025-03-20,175500,expense,Food,fast food,debit,Pembayaran fast food
USER_003,2025-03-20,34000,expense,Bills,internet,debit,Pembayaran internet
USER_003,2025-03-20,18000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_003,2025-03-20,54000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-03-21,53000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_003,2025-03-21,10500,expense,Food,warung,cash,Pembayaran warung
USER_003,2025-03-22,6000000,income,Salary,bonus,debit,Pembayaran bonus
USER_003,2025-03-23,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_003,2025-03-23,41500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-03-23,184000,expense,Bills,air,debit,Pembayaran air
USER_003,2025-03-23,24500,expense,Food,warung,debit,Pembayaran warung
USER_003,2025-03-23,170500,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_003,2025-03-23,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-03-24,19500,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-03-24,127500,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_003,2025-03-25,21500,expense,Food,warung,cash,Pembayaran warung
USER_003,2025-03-25,20000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-03-26,120000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_003,2025-03-26,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-03-27,15000,expense,Food,kopi,debit,Pembayaran kopi
USER_003,2025-03-27,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-03-27,90000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_003,2025-03-28,11000,expense,Food,warung,e-wallet,Pembayaran warung
USER_003,2025-03-29,92000,expense,Food,fast food,cash,Pembayaran fast food
USER_003,2025-03-30,126500,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_003,2025-03-30,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_003,2025-03-31,27500,expense,Food,warung,cash,Pembayaran warung
USER_003,2025-03-31,10000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-03-31,60000,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop
USER_003,2025-04-01,11500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-04-02,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_003,2025-04-02,97000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-04-02,154500,expense,Shopping,skincare,debit,Pembayaran skincare
USER_003,2025-04-02,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_003,2025-04-03,33500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-04-04,45000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_003,2025-04-05,87000,expense,Transport,bensin,debit,Pembayaran bensin
USER_003,2025-04-05,10000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-04-05,30500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-04-06,50000,expense,Transport,bensin,debit,Pembayaran bensin
USER_003,2025-04-07,98000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_003,2025-04-07,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_003,2025-04-08,278000,expense,Food,restoran,debit,Pembayaran restoran
USER_003,2025-04-09,36000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_003,2025-04-10,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_003,2025-04-11,20000,expense,Food,kopi,cash,Pembayaran kopi
